set_code,set_name,printed_set_abbrev,page_base,page_url,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,167/203,Leafeon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,168/203,Trevenant,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,169/203,Flareon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,170/203,Volcarona,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,171/203,Gyarados,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,172/203,Vaporeon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,173/203,Suicune,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,174/203,Glaceon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,175/203,Glaceon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,176/203,Arctovish,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,177/203,Jolteon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,178/203,Dracozolt,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,179/203,Espeon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,180/203,Espeon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,181/203,Golurk,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,182/203,Golurk,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,183/203,Sylveon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,184/203,Sylveon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,185/203,Medicham,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,186/203,Medicham,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,187/203,Lycanroc,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,188/203,Umbreon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,189/203,Umbreon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,190/203,Garbodor,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,191/203,Dragonite,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,192/203,Dragonite,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,193/203,Rayquaza,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,194/203,Rayquaza,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,195/203,Noivern,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,196/203,Noivern,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,197/203,Duraludon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,198/203,Duraludon,Evolving Skies,Rare Ultra},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,001/067,Suicune,Skyscraping Perfection,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,005/067,Panpour,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,006/067,Simipour,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,007/067,Clauncher,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,008/067,Clawitzer,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,010/067,Jigglypuff,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,011/067,Wigglytuff,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,014/067,Sigilyph,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,015/067,Golurk,Skyscraping Perfection,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,020/067,Gligar,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,021/067,Gliscor,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,022/067,Makuhita,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,023/067,Hariyama,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,024/067,Lycanroc,Skyscraping Perfection,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,027/067,Absol,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,028/067,Croagunk,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,029/067,Toxicroak,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,030/067,Garbodor,Skyscraping Perfection,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,034/067,Galarian Meowth,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,035/067,Galarian Perrserker,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,036/067,Skarmory,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,037/067,Klefki,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,038/067,Cufant,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,039/067,Copperajah,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,046/067,Noivern,Skyscraping Perfection,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,048/067,Duraludon,Skyscraping Perfection,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,054/067,Wooloo,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,055/067,Dubwool,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,056/067,Escape Rope,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,057/067,Evolution Incense,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,064/067,Schoolgirl,Skyscraping Perfection,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,067/067,Twin Energy,Skyscraping Perfection,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,068/067,Suicune,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,069/067,Golurk,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,070/067,Golurk,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,071/067,Lycanroc,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,072/067,Garbodor,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,073/067,Noivern,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,074/067,Noivern,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,075/067,Duraludon,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,076/067,Duraludon,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,078/067,Schoolgirl,Skyscraping Perfection,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,085/067,Schoolgirl,Skyscraping Perfection,HR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,005/067,Pansage,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,006/067,Simisage,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,007/067,Trevenant,Blue Sky Stream,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,010/067,Vulpix,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,011/067,Ninetales,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,013/067,Pansear,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,014/067,Simisear,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,015/067,Volcarona,Blue Sky Stream,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,016/067,Sizzlipede,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,017/067,Centiskorch,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,018/067,Shellder,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,019/067,Cloyster,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,020/067,Gyarados,Blue Sky Stream,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,022/067,Galarian Darumaka,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,023/067,Galarian Darmanitan,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,029/067,Plusle,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,030/067,Minun,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,031/067,Toxel,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,032/067,Toxtricity,Blue Sky Stream,R},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,034/067,Sandshrew,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,035/067,Sandslash,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,036/067,Medicham,Blue Sky Stream,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,037/067,Baltoy,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,038/067,Claydol,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,039/067,Landorus,Blue Sky Stream,R},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,040/067,Stufful,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,041/067,Bewear,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,042/067,Dragonite,Blue Sky Stream,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,046/067,Rayquaza,Blue Sky Stream,RR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,049/067,Turtonator,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,053/067,Chansey,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,054/067,Blissey,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,055/067,Stantler,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,057/067,Great Ball,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,059/067,Switch,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,063/067,Shauna,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,064/067,Schoolboy,Blue Sky Stream,C},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,067/067,Aurora Energy,Blue Sky Stream,U},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,068/067,Trevenant,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,069/067,Volcarona,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,070/067,Gyarados,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,071/067,Medicham,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,072/067,Medicham,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,073/067,Dragonite,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,074/067,Dragonite,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,075/067,Rayquaza,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,076/067,Rayquaza,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
swsh7,Evolving Skies,EVS,Evolving Skies,https://bulbapedia.bulbagarden.net/wiki/Evolving_Skies_%28TCG%29,077/067,Shauna,Blue Sky Stream,SR},bulbapedia_row_missing_in_db
